42990,43017,Regex to match against something that is not a specific substring,"I am looking for a regex that will match a string that starts with one substring and does not end with a certain substring.Example:--CODE--Should match anything that starts with ""foo"" and doesn't end with ""bar"".  I know about the [^...] syntax, but I can't find anything that will do that for a string instead of single characters.  I am specifically trying to do this for Java's regex, but I've run into this before so answers for other regex engines would be great too.  Thanks to @Kibbee for verifying that this works in C# as well.  ","[""// Updated to be correct, thanks @Apocalisp^foo.*(?<!bar)$""]",<c#><java><regex><regex-negation>,43017,"I think in this case you want negative lookbehind, like so:--CODE--","[""foo.*(?<!bar)""]",Strings,"{""Regular expressions"": 3.0}"
45075,45248,Java: Flash a window to grab user's attention,Is there a better way to flash a window in Java than this:--CODE--I know that this code is scary...But it works alright. (I should implement a loop...),"[""public static void flashWindow(JFrame frame) throws InterruptedException {        int sleepTime = 50;        frame.setVisible(false);        Thread.sleep(sleepTime);        frame.setVisible(true);        Thread.sleep(sleepTime);        frame.setVisible(false);        Thread.sleep(sleepTime);        frame.setVisible(true);        Thread.sleep(sleepTime);        frame.setVisible(false);        Thread.sleep(sleepTime);        frame.setVisible(true);}""]",<java><user-interface>,45248,"There are two common ways to do this: use JNI to set urgency hints on the taskbar's window, and create a notification icon/message. I prefer the second way, since it's cross-platform and less annoying.See [documentation on the TrayIcon class](""http://java.sun.com/javase/6/docs/api/java/awt/TrayIcon.html""), particularly the [displayMessage()](""http://java.sun.com/javase/6/docs/api/java/awt/TrayIcon.html#displayMessage(java.lang.String,%20java.lang.String,%20java.awt.TrayIcon.MessageType)"") method.The following links may be of interest:[New System Tray Functionality in Java SE 6](""http://java.sun.com/developer/technicalArticles/J2SE/Desktop/javase6/systemtray/"")[Java Programming - Iconified window blinking](""http://forums.sun.com/thread.jspa?threadID=5130669&amp;messageID=9469354"")[TrayIcon for earlier versions of Java](""https://jdic.dev.java.net/documentation/incubator/tray/"")",[],Graphical User Interfaces,"{""A selection of Swing components"": 2.0500000000000003, ""The Swing event model"": 1.0}"
46146,,What are the Java regular expressions for matching IPv4 and IPv6 strings?,"Looking for a string to pass to String#matches(String) that will match IPv4, and another to match IPv6.",[],<java><regex>,46168,#NAME?,"[""public static final String IPV4_REGEX = \""\\\\A(25[0-5]|2[0-4]\\\\d|[0-1]?\\\\d?\\\\d)(\\\\.(25[0-5]|2[0-4]\\\\d|[0-1]?\\\\d?\\\\d)){3}\\\\z\"";public static final String IPV6_HEX4DECCOMPRESSED_REGEX = \""\\\\A((?:[0-9A-Fa-f]{1,4}(?::[0-9A-Fa-f]{1,4})*)?) ::((?:[0-9A-Fa-f]{1,4}:)*)(25[0-5]|2[0-4]\\\\d|[0-1]?\\\\d?\\\\d)(\\\\.(25[0-5]|2[0-4]\\\\d|[0-1]?\\\\d?\\\\d)){3}\\\\z\"";public static final String IPV6_6HEX4DEC_REGEX = \""\\\\A((?:[0-9A-Fa-f]{1,4}:){6,6})(25[0-5]|2[0-4]\\\\d|[0-1]?\\\\d?\\\\d)(\\\\.(25[0-5]|2[0-4]\\\\d|[0-1]?\\\\d?\\\\d)){3}\\\\z\"";public static final String IPV6_HEXCOMPRESSED_REGEX = \""\\\\A((?:[0-9A-Fa-f]{1,4}(?::[0-9A-Fa-f]{1,4})*)?)::((?:[0-9A-Fa-f]{1,4}(?::[0-9A-Fa-f]{1,4})*)?)\\\\z\"";public static final String IPV6_REGEX = \""\\\\A(?:[0-9a-fA-F]{1,4}:){7}[0-9a-fA-F]{1,4}\\\\z\"";""]",Strings,"{""Regular expressions"": 2.1}"
46160,,Getting an int representation of a String,"I am looking for a way to create an int\long representation of an arbitrary alpha-numeric String. Hash codes won't do it, because I can't afford hash collisions i.e. the representation must be unique and repeatable. The numeric representation will be used to perform efficient (hopefully) compares. The creation of the numeric key will take some time, but it only has to happen once, whereas I need to perform vast numbers of comparisons with it - which will hopefully be much faster than comparing the raw Strings.Any other idea's on faster String comparison will be most appreciated too...",[],<java><performance><string>,46216,"Unless your string is limited in length, you can't avoid collisions. There are 4294967296 possible values for an integer (2^32). If you have a string of more than 4 ASCII characters, or more than two unicode characters, then there are more possible string values than possible integer values. You can't have a unique integer value for every possible 5 character string. Long values have more possible values, but they would only provide a unique value for every possible string of 8 ASCII characters.Hash codes are useful as a two step process: first see if the hash code matches, then check the whole string. For most strings that don't match, you only need to do the first step, and it's really fast.",[],Strings,"{""Operations on Strings"": 1.6500000000000001}"
47605,47628,"String concatenation: concat() vs ""+"" operator","Assuming String a and b:--CODE--Under the hood, are they the same thing?Here is concat decompiled as reference. I'd like to be able to decompile the + operator as well to see what that does.--CODE--","[""a += ba = a.concat(b)"", ""public String concat(String s) {    int i = s.length();    if (i == 0) {        return this;    }    else {        char ac[] = new char[count + i];        getChars(0, count, ac, 0);        s.getChars(0, i, ac, count);        return new String(0, count + i, ac);    }}""]",<java><string><concatenation>,47628,"No, not quite.Firstly, there's a slight difference in semantics. If a is null, then a.concat(b) throws a NullPointerException but a+=b will treat the original value of a as if it were null. Furthermore, the concat() method only accepts String values while the + operator will silently convert the argument to a String (using the toString() method for objects). So the concat() method is more strict in what it accepts.To look under the hood, write a simple class with a += b;--CODE--Now disassemble with javap -c (included in the Sun JDK). You should see a listing including:--CODE--So, a += b is the equivalent of--CODE--The concat method should be faster. However, with more strings the StringBuilder method wins, at least in terms of performance.The source code of String and StringBuilder (and its package-private base class) is available in src.zip of the Sun JDK. You can see that you are building up a char array (resizing as necessary) and then throwing it away when you create the final String. In practice memory allocation is surprisingly fast.Update: As Pawel Adamski notes, performance has changed in more recent HotSpot. javac still produces exactly the same code, but the bytecode compiler cheats. Simple testing entirely fails because the entire body of code is thrown away. Summing System.identityHashCode (not String.hashCode) shows the StringBuffer code has a slight advantage. Subject to change when the next update is released, or if you use a different JVM. From [@lukaseder](""https://twitter.com/lukaseder""), [a list of HotSpot JVM intrinsics](""https://gist.github.com/apangin/7a9b7062a4bd0cd41fcc"").","[""public class Concat {    String cat(String a, String b) {        a += b;        return a;    }}"", ""java.lang.String cat(java.lang.String, java.lang.String);  Code:   0:   new     #2; //class java/lang/StringBuilder   3:   dup   4:   invokespecial   #3; //Method java/lang/StringBuilder.\""<init>\"":()V   7:   aload_1   8:   invokevirtual   #4; //Method java/lang/StringBuilder.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;   11:  aload_2   12:  invokevirtual   #4; //Method java/lang/StringBuilder.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;   15:  invokevirtual   #5; //Method java/lang/StringBuilder.toString:()Ljava/lang/    String;   18:  astore_1   19:  aload_1   20:  areturn"", ""a = new StringBuilder()    .append(a)    .append(b)    .toString();""]",Strings,"{""Operations on Strings"": 2.05}"
50524,50567,"What is a regex ""independent capturing group""?","From the Java 6 [Pattern](""http://java.sun.com/javase/6/docs/api/java/util/regex/Pattern.html"") documentation:  Special constructs (non-capturing)    (?:X)&nbsp;&nbsp;&nbsp;X, as a non-capturing group    _    (?>X)&nbsp;&nbsp;&nbsp;X, as an independent, non-capturing groupBetween (?:X) and (?>X) what is the difference? What does the independent mean in this context?",[],<java><regex>,50567,"It means that the grouping is [atomic](""http://www.regular-expressions.info/atomic.html""), and it throws away backtracking information for a matched group. So, this expression is possessive; it won't back off even if doing so is the only way for the regex as a whole to succeed. It's ""independent"" in the sense that it doesn't cooperate, via backtracking, with other elements of the regex to ensure a match.",[],Strings,"{""Regular expressions"": 3.0}"
53820,53831,Why does windows XP minimize my swing full screen window on my second screen?,"In the application I'm developping (in Java/swing), I have to show a full screen window on the second screen of the user.I did this using a code similar to the one you'll find below...Be, as soon as I click in a window opened by windows explorer, or as soon as I open windows explorer (i'm using windows XP), the full screen window is minimized...Do you know any way or workaround to fix this problem, or is there something important I did not understand with full screen windows?Thanks for the help,--CODE--","[""import javax.swing.JFrame;import javax.swing.JPanel;import javax.swing.JWindow;import java.awt.BorderLayout;import java.awt.Dimension;import java.awt.GraphicsDevice;import java.awt.GraphicsEnvironment;import java.awt.Window;import javax.swing.JButton;import javax.swing.JToggleButton;import java.awt.Rectangle;import java.awt.GridBagLayout;import javax.swing.JLabel;public class FullScreenTest {    private JFrame jFrame = null;  //  @jve:decl-index=0:visual-constraint=\""94,35\""    private JPanel jContentPane = null;    private JToggleButton jToggleButton = null;    private JPanel jFSPanel = null;  //  @jve:decl-index=0:visual-constraint=\""392,37\""    private JLabel jLabel = null;    private Window window;    /**     * This method initializes jFrame        *       * @return javax.swing.JFrame        */    private JFrame getJFrame() {        if (jFrame == null) {            jFrame = new JFrame();            jFrame.setSize(new Dimension(474, 105));            jFrame.setDefaultCloseOperation(JFrame.EXIT_ON_CLOSE);            jFrame.setContentPane(getJContentPane());        }        return jFrame;    }    /**     * This method initializes jContentPane      *       * @return javax.swing.JPanel        */    private JPanel getJContentPane() {        if (jContentPane == null) {            jContentPane = new JPanel();            jContentPane.setLayout(null);            jContentPane.add(getJToggleButton(), null);        }        return jContentPane;    }    /**     * This method initializes jToggleButton         *       * @return javax.swing.JToggleButton         */    private JToggleButton getJToggleButton() {        if (jToggleButton == null) {            jToggleButton = new JToggleButton();            jToggleButton.setBounds(new Rectangle(50, 23, 360, 28));            jToggleButton.setText(\""Show Full Screen Window on 2nd screen\"");            jToggleButton.addActionListener(new java.awt.event.ActionListener() {                public void actionPerformed(java.awt.event.ActionEvent e) {                    showFullScreenWindow(jToggleButton.isSelected());                }            });        }        return jToggleButton;    }    protected void showFullScreenWindow(boolean b) {        if(window==null){            window = initFullScreenWindow();        }        window.setVisible(b);    }    private Window initFullScreenWindow() {        GraphicsEnvironment ge = GraphicsEnvironment.getLocalGraphicsEnvironment();        GraphicsDevice[] gds = ge.getScreenDevices();        GraphicsDevice gd = gds[1];        JWindow window = new JWindow(gd.getDefaultConfiguration());        window.setContentPane(getJFSPanel());        gd.setFullScreenWindow(window);        return window;    }    /**     * This method initializes jFSPanel      *       * @return javax.swing.JPanel        */    private JPanel getJFSPanel() {        if (jFSPanel == null) {            jLabel = new JLabel();            jLabel.setBounds(new Rectangle(18, 19, 500, 66));            jLabel.setText(\""Hello ! Now, juste open windows explorer and see what happens...\"");            jFSPanel = new JPanel();            jFSPanel.setLayout(null);            jFSPanel.setSize(new Dimension(500, 107));            jFSPanel.add(jLabel, null);        }        return jFSPanel;    }    /**     * @param args     */    public static void main(String[] args) {        FullScreenTest me = new FullScreenTest();        me.getJFrame().setVisible(true);    }}""]",<java><windows><swing>,53831,"Usually when an application is in ""full screen"" mode it will take over the entire desktop.  For a user to get to another window they would have to alt-tab to it.  At that point windows would minimize the full screen app so that the other application could come to the front. This sounds like it may be a bug (undocumented feature...) in windows.  It should probably not be doing this for a dual screen setup.  One option to fix this is rather than setting it to be ""full screen"" just make the window the same size as the screen with location (0,0).  You can get screen information from the [GraphicsConfigurations on the GraphicsDevice](""http://java.sun.com/j2se/1.4.2/docs/api/java/awt/GraphicsDevice.html#getConfigurations%28%29"").  ",[],Graphical User Interfaces,"{""A selection of Swing components"": 0.85, ""Controlling layout"": 2.3, ""The Swing event model"": 0.7, ""Swing basics"": 0.3}"
54567,54799,How do I get InputVerifier to work with an editable JComboBox,I've got an JComboBox with a custom inputVerifyer set to limit MaxLength when it's set to editable.The verify method never seems to get called.The same verifyer gets invoked on a JTextField fine.What might I be doing wrong?,[],<java><swing><jcombobox>,54799,"I found a workaround. I thought I'd let the next person with this problem know about. Basically. Instead of setting the inputVerifier on the ComboBox you set it to it's ""Editor Component"". --CODE--","[""JComboBox combo = new JComboBox();JTextField tf = (JTextField)(combo.getEditor().getEditorComponent());tf.setInputVerifier(verifyer);""]",Graphical User Interfaces,"{""A selection of Swing components"": 2.55, ""The Swing event model"": 0.7}"
54926,54927,Make a JPanel not draw its background (Transparent),"Is it possible, in Java, to make a JPanel skip drawing its background thus being transparent except for the components on it?",[],<java><user-interface>,54927,"setOpaque(false)It'll pass off painting the background to its parent, which may draw its own background.You can do a screen capture and then use that to paint the background of the panel.",[],Graphical User Interfaces,"{""A selection of Swing components"": 2.6}"
56707,58166,Java Right Click does not make a selection. What is the easiest way to solve this globally?,Is there a way to globally make right click also select the element that you right click on?  From what I understand this has been a bug in Swing for a long time likely to never be fixed because at this point applications depend on it.  Any advice on doing this on a global scale?  Perhaps on the L&amp;F?,[],<java><swing>,58166,"Using the [Glass Pane](""http://java.sun.com/docs/books/tutorial/uiswing/components/rootpane.html"") will do the trick.[Here's a tutorial](""http://weblogs.java.net/blog/joshy/archive/2003/10/swing_hack_4_th.html"") on how to use the glass pane to get the right click button and redispatch it to the right component.As the glass pane is not a solution in this case, I suggest you take a look at the [Toolkit](""http://java.sun.com/javase/6/docs/api/java/awt/Toolkit.html"") class. Specificaly the addAWTEventListener method. You can add a global event listener with it. To add a mouse event listener:--CODE--Cheers","[""Toolkit.getDefaultToolkit().        addAWTEventListener(listener, AWTEvent.MOUSE_EVENT_MASK);""]",Graphical User Interfaces,"{""The Swing event model"": 2.65}"
60160,60161,How to escape text for regular expression in Java,"Does Java have a built-in way to escape arbitrary text so that it can be included in a regular expression? For example, if my users enter ""$5"", I'd like to match that exactly rather than a ""5"" after the end of input.",[],<java><regex><escaping>,60161,"Since [Java 1.5, yes](""http://download.oracle.com/javase/7/docs/api/java/util/regex/Pattern.html#quote(java.lang.String)""):--CODE--","[""Pattern.quote(\""$5\"");""]",Strings,"{""Regular expressions"": 2.8}"
