16991682,16991756,Making a graphics object move,"In my code I override the paintComponent method and draw a rectangle inside JPanel.The JPanel is then added to JFrame and I use a method that updates the position of the rectangle via a Thread. The rectangle does actually move .. but only when I minimize the window and maximize it back again. So in other words.. it doesn't do it as I'm looking at it.. the rectangle will just sit there.. but after I minimize and bring the window back up, the rectangle will have moved. What can I do to fix this? ",[],<java><swing><graphics><awt><paintcomponent>,16991756,"I am guessing you forgot to call the [Repaint](""http://docs.oracle.com/javase/6/docs/api/java/awt/Component.html#repaint%28%29"") of the JPanel whose paintComponent you are overriding everytime you update the object. The reason you are only seeing the change on minimize/maximize is because that is when swing calls the repaint of the component.",[],Advanced AWT,"{""Shapes"": 1.2}"
47242232,47242263,How do I refresh JTable with ActionListener in JFrame?,"I want to refresh two dimensional array table in my JFrame with ActionListener. Here is some codes from my program:--CODE--As you see, I have tried repaint() and tableModel.fireTableDataChanged() and both of them didn't work. What should I do to refresh my table? And also here is a picture:It doesn't refresh:[](""https://i.stack.imgur.com/uM53W.png"")","[""public Students(){     .....     removeall = new JMenuItem(\""Remove All Students\"");     removeall.addActionListener(this);     .....}public void actionPerformed(ActionEvent e) {    if(e.getSource().equals(removeall)) {        removeAll();        table.repaint();}public void removeAll() {    for(int i=name1.size()-1;i>=0;i--)     {        lastname1.remove(i);        id1.remove(i);        quiz11.remove(i);        quiz21.remove(i);        midterm1.remove(i);        project1.remove(i);        final1.remove(i);        lettergrade1.remove(i);        average1.remove(i);        name1.remove(i);        tablemodel.removeRow(i);    }    JOptionPane.showMessageDialog(this,\""All students are removed. \"");}""]",<java><swing><jtable><actionlistener><jmenuitem>,47242263,"Your question is impossible to answer precisely since you haven't posted a valid MCVE for us to compile and run, but it looks like you're trying to change the state of a collection that was used to initialize a JTable's model without changing the actual model itself. Having said that, to remove all the data from a JTable, remove all the rows. If you're using a DefaultTableModel, then this means simply calling .setRowCount(0) on the model.Note that there is no need to call repaint() in this situation since by changing the model, repaint is automatically called. Also your code shouldn't even attempt to call fireTableDataChanged() on the model, since this type of call should be called internally by the model itself only.For example, my MCVE:--CODE--    --CODE--    --CODE--    --CODE--","[""import java.awt.BorderLayout;import java.awt.event.ActionEvent;import java.awt.event.KeyEvent;import java.util.Random;import javax.swing.*;import javax.swing.table.*;public class TableExample {    private static void createAndShowGui() {        TablePanel tablePanel = new TablePanel();        JMenuItem fillTableItem = new JMenuItem(new FillTableAction(tablePanel));        JMenuItem clearTableItem = new JMenuItem(new ClearTableAction(tablePanel));        JMenu tableMenu = new JMenu(\""Table Actions\"");        tableMenu.setMnemonic(KeyEvent.VK_T);        tableMenu.add(fillTableItem);        tableMenu.add(clearTableItem);        JMenuBar menuBar = new JMenuBar();        menuBar.add(tableMenu);        JFrame frame = new JFrame(\""TableExample\"");        frame.setDefaultCloseOperation(JFrame.EXIT_ON_CLOSE);        frame.getContentPane().add(tablePanel);        frame.setJMenuBar(menuBar);        frame.pack();        frame.setLocationRelativeTo(null);        frame.setVisible(true);    }    public static void main(String[] args) {        SwingUtilities.invokeLater(() -> createAndShowGui());    }}"", ""@SuppressWarnings(\""serial\"")class FillTableAction extends AbstractAction {    private TablePanel tablePanel;    public FillTableAction(TablePanel tablePanel) {        super(\""Fill Table\"");        putValue(MNEMONIC_KEY, KeyEvent.VK_F);        this.tablePanel = tablePanel;    }    @Override    public void actionPerformed(ActionEvent e) {        tablePanel.fillTable();    }}"", ""@SuppressWarnings(\""serial\"")class ClearTableAction extends AbstractAction {    private TablePanel tablePanel;    public ClearTableAction(TablePanel tablePanel) {        super(\""Clear Table\"");        putValue(MNEMONIC_KEY, KeyEvent.VK_C);        this.tablePanel = tablePanel;    }    @Override    public void actionPerformed(ActionEvent e) {        tablePanel.clearTable();    }}"", ""@SuppressWarnings(\""serial\"")class TablePanel extends JPanel {    private static final String[] COL_NAMES = { \""Name\"", \""Surname\"", \""ID\"" };    private DefaultTableModel model = new DefaultTableModel(COL_NAMES, 0);    private JTable table = new JTable(model);    private Random random = new Random();    public TablePanel() {        setLayout(new BorderLayout());        add(new JScrollPane(table));    }    public void clearTable() {        model.setRowCount(0);    }    // fill it with random text and data    public void fillTable() {        int rows = random.nextInt(50) + 40;        for (int i = 0; i < rows; i++) {            StringBuilder sb = new StringBuilder();            char c = (char) ('A' + random.nextInt(26));            sb.append(c);            for (int j = 0; j < 4 + random.nextInt(3); j++) {                sb.append((char) ('a' + random.nextInt(26)));            }            String name = sb.toString();            sb.delete(0, sb.length());            sb.append((char) ('A' + random.nextInt(26)));            for (int j = 0; j < 6 + random.nextInt(4); j++) {                sb.append((char) ('a' + random.nextInt(26)));            }            String surName = sb.toString();            int id = random.nextInt(Integer.MAX_VALUE / 2);            Object[] rowData = { name, surName, id };            model.addRow(rowData);        }    }}""]",Advanced Swing,"{""Tables"": 1.0, ""Progress Indicators"": 0.7}"
1831716,1831756,fastest way to query database in java,"I have a MSSQL Database, and I have a stored procedure for any possible query, most of them just return a row of data with 3 columns or just execute an INSERT How in java to connect to the DB and execute a stored procedure, and retrieve some data ?",[],<java><sql-server><database>,1831756,"A connection pool like [DBCP](""http://commons.apache.org/dbcp/"") makes a big difference. The connection time can be save this way. [Prepared statements](""http://java.sun.com/javase/6/docs/api/java/sql/PreparedStatement.html"") can help the database to skip query parsing. The parsed statements will be cached.[Batch updates](""http://java.sun.com/javase/6/docs/api/java/sql/Statement.html#executeBatch%28%29"") help when you're executing a statement repeatedly.Setting the right [fetch size](""http://java.sun.com/javase/6/docs/api/java/sql/Statement.html#setFetchSize%28int%29"") is another optimization for queries.",[],Database Programming,"{""Query Execution"": 1.3}"
13372422,13376964,PSQLException: ERROR: null value in column violates not-null constraint,"I am using PostgreSQL 8.4.13 on x86_64-pc-linux-gnu on Debian 4.4.5-8, 64-bit.I have created the following table:--CODE--Then, using a Java application, I execute the following code:--CODE--The issue here is that the executeUpdate() generates the following exception:--CODE--The weird thing is that if I execute the same insert statement using psql, it executes successfully.Any ideas would be much appreciated.Thank you.","[""CREATE TABLE users (user_id             serial PRIMARY KEY NOT NULL,name                varchar(200),username            varchar(150),password            varchar(150),);"", ""String insertTableSQL = \""INSERT INTO USERS\""                + \""(name, username, password) VALUES\""                + \""(?,?,?)\"";PreparedStatement preparedStatement = DBCon.prepareStatement(insertTableSQL);preparedStatement.setString(1, userInfo.get(\""name\""));           preparedStatement.setString(2, userInfo.get(\""username\""));preparedStatement.setString(3, userInfo.get(\""password\"")));preparedStatement.executeUpdate();"", ""org.postgresql.util.PSQLException: ERROR: null value in column \""user_id\"" violates not-null constraint""]",<java><postgresql><jdbc><null><constraints>,13376964,"As @mu commented, the error message contradicts the rest of your question.The only reasonable explanation left is that you are, in fact, writing to a different tableTry:--CODE--And check your table. Did the INSERT arrive at the table you expected? If not, check your settings:IP, port, db name?Same schema in the DB? Check your search_path setting.You did not by accident double quote the table name ""USERS""? Double-quoted identifiers are not cast to lower case. Read the chapter Identifiers and Key Words for details.. Find the other instance of table users and fix potential damage you may have done. :)","[""INSERT INTO users (user_id, name, username, password) VALUES(1234,'foo', 'foo', 'foo')\"";""]",Database Programming,"{""Working with JDBC Statements"": 0.6}"
22091866,,How to get all the xml tags and replace the tags by new name using java,"I need to get all the xml tag names (not value) and replace some of the tags name by my new nameFor finding the xml tag names i used the below code but it is showing error on ""element.getnode()"" line--CODE--Here am trying to get all the tagname and replace that by new name.Here's the XML document:--CODE--","[""   File input = new File(\""C:\\\\Documents and Settings\\\\admin\\\\Desktop\\\\xml\\\\Data Entry.xml\"");    DocumentBuilderFactory dbf = DocumentBuilderFactory.newInstance();    Document doc = (Document) dbf.newDocumentBuilder().parse(input);   doc.getDocumentElement().normalize();    System.out.println(\""Root element \"" + doc.getDocumentElement().getNodeName());    NodeList nodeList=doc.getElementsByTagName(\""*\"");       System.out.println(\""nodeList\""+nodeList);    for (int i=0; i<nodeList.getLength(); i++)    {    // Get element    Element element = (Element)nodeList.item(i);// getting error in this print statement       System.out.println(element.getNodeName());    }    }"", ""<?xml version=\""1.0\"" encoding=\""UTF-16\""?> <dataroot xmlns:od=\""urn:schemas-microsoft-com:officedata\"" xmlns:xsi=\""w3.org/2001/XMLSchema-instance\""; xsi:noNamespaceSchemaLocation=\""Data%20Entry.xsd\"" generated=\""2014-02-12T14:35:47\"">     <Data_x0020_Entry>         <ID>1004</ID>        <User>006Parthiban</User>        <Data_x0020_Entry_x0020_Date>2013-12-26T00:00:00</Data_x0020_Entry_x0020_Date>        <Publication>Daily Thanthi</Publication>        <Edition>CE City Edition</Edition>         <Location>Bangalore</Location>         <Print_x0020_Date>2013-12-06T00:00:00</Print_x0020_Date>        <PageNumber>1</PageNumber>     </Data_x0020_Entry> </dataroot>""]",<java><xml>,22092188,i think u  imported from  wrong package.change the imports like below--CODE--while dealing with xml using the DOM parser u need to import from org.w3c.dom package only ,"[""import java.io.File;import javax.xml.parsers.DocumentBuilderFactory;import org.w3c.dom.Document;import org.w3c.dom.Element;import org.w3c.dom.NodeList;""]",XML,"{""Streaming Parsers"": 1.2, ""Parsing an XML Document"": 1.0}"
37376267,37385684,Java JTextPane StyleConstants Allignment does not work properly,"With code below I'm trying to align and color messages according to sender. But it applies color immediately however it does not apply alignment immediately as the picture.blue ones are from sender and must be on the left, red ones are from other senders, must be on the right, orange from server, must be centered.[](""https://i.stack.imgur.com/fktRT.png"")--CODE--","[""public void showMessage(String name, String message) {    StyledDocument doc = txt_showMessage.getStyledDocument();    SimpleAttributeSet left = new SimpleAttributeSet();    StyleConstants.setAlignment(left, StyleConstants.ALIGN_LEFT);    StyleConstants.setForeground(left, Color.RED);    StyleConstants.setFontSize(left, 14);    SimpleAttributeSet right = new SimpleAttributeSet();    StyleConstants.setAlignment(right, StyleConstants.ALIGN_RIGHT);    StyleConstants.setForeground(right, Color.BLUE);    StyleConstants.setFontSize(right, 14);    SimpleAttributeSet center = new SimpleAttributeSet();    StyleConstants.setAlignment(center, StyleConstants.ALIGN_CENTER);    StyleConstants.setForeground(center, Color.ORANGE);    try {        if (c.getServerName().equals(name)) {             doc.insertString(doc.getLength(), new SimpleDateFormat(\""HH:mm\"").format(new Date()) + \"" \"" + name + \"": \"" + message + \""\\n\"", center);            doc.setParagraphAttributes(doc.getLength(), 1, center, false);        } else if (c.getName().equals(name)) //if message is from same client        {            doc.insertString(doc.getLength(), new SimpleDateFormat(\""HH:mm\"").format(new Date()) + \"" \"" + name + \"": \"" + message + \""\\n\"", right);            doc.setParagraphAttributes(doc.getLength(), 1, right, false);        } else {        //if message is from another client            doc.insertString(doc.getLength(), new SimpleDateFormat(\""HH:mm\"").format(new Date()) + \"" \"" + name + \"": \"" + message + \""\\n\"", left);            doc.setParagraphAttributes(doc.getLength(), 1, left, false);        }    } catch (BadLocationException e) {        System.out.println(\""Cannot write message\"");    }}""]",<java><swing><jtextpane>,37385684,You call setParagraphAttributes() for the last paragraph only (doc.getLength() and size =1). Instead store message start offset and apply the paragraph attributes to the inserted text--CODE--,"[""int offset = doc.getLength();String message = new SimpleDateFormat(\""HH:mm\"").format(new Date()) + \"" \"" + name + \"": \"" + message + \""\\n\""doc.insertString(doc.getLength(), message, center);doc.setParagraphAttributes(offset, message.length() , center, false);""]",Advanced Swing,"{""Text Components"": 0.8}"
49699961,,why i can't find populateViewHolder with new version of firebase only i can found onBindViewHolder and onCreateViewHolder,--CODE--,"[""      private void loadCategories() {adapter=new FirebaseRecyclerAdapter<Category, CategoryViewHolder>() {    @Override    protected void onBindViewHolder(@NonNull CategoryViewHolder holder, int position, @NonNull Category model) {    }    @NonNull    @Override    public CategoryViewHolder onCreateViewHolder(@NonNull ViewGroup parent, int viewType) {        return null;    }};""]",<java><android><xml><recycler-adapter>,49701111,"PopulateViewHolder as the same goal with onBindViewHolder, just fill your views on the new method.",[],XML,"{""Parsing an XML Document"": 0.6}"
34751023,,"reading content from file, then copying it to another file (updated code)","Here's the code: --CODE--What I want from this code is to create the each new file with the name of the recipient and their address. The new files just show a combination of random alphabethical characters.Then I have three pre-made files which I have to include in each new file so for example if one of the new files is ""Maria Roberts.txt"" and this person will receive a ""type 1"" letter I want the file (Maria Roberts.txt) to include the name, her address and the file ""type1.txt""I don't know how to do that.I know I add things in every new question... sorry, I thing it will be easier for me to understand it.Thanks again!","[""    FileReader fr = new FileReader(\""datos_clientes.txt\"");    BufferedReader br = new BufferedReader(fr);    while ((line = br.readLine()) != null) {        String nameMark = \""#n\"";        String addressMark = \""#d\"";        int nameStart = line.indexOf(nameMark) + nameMark.length();        int addressStart = line.indexOf(addressMark) + addressMark.length();        String name = line.substring(nameStart, addressStart - addressMark.length());        String address = line.substring(addressStart, line.length());        if (line.startsWith(\""tipo1.\"")) {            FileWriter fw = new FileWriter(name +\"".txt\"");            char[] vector = name.toCharArray();            char[] vector2 = address.toCharArray();            int index = 0;            while (index < vector.length) {                fw.write(vector[index]+vector2[index]);                index++;            }            fw.close();        } else if (line.startsWith(\""tipo2.\"")) {            FileWriter fw = new FileWriter(name +\"".txt\"");            char[] vector = name.toCharArray();            char[] vector2 = address.toCharArray();            int index = 0;            while (index < vector.length) {                fw.write(vector[index]+vector2[index]);                index++;            }        fw.close();        }        else if (line.startsWith(\""tipo3.\"")) {            FileWriter fw = new FileWriter(name +\"".txt\"");            char[] vector = name.toCharArray();            char[] vector2 = address.toCharArray();            int index = 0;            while (index < vector.length) {                fw.write(vector[index]+vector2[index]);                index++;            }            fw.close();    }}""]",<java><string><file><loops><search>,34753085,"You're adding one character from the name array with one character from the address array, then outputting the result.--CODE--Instead, you want to write the entire name array, then (in a different loop) write the entire address array.--CODE--That will just stick them together, but you can use your imagination and figure out how to separate them the way you want.","[""fw.write(vector[index]+vector2[index]);"", ""        int index = 0;        while (index < vector.length) {            fw.write(vector[index]);            index++;        }        index = 0;        while (index < vector2.length) {            fw.write(vector2[index]);            index++;        }""]",Input and Output,"{""Working with Files"": 1.5, ""Text Input and Output"": 0.9}"
15275532,,"PostgreSQL Transaction fails: ""there is no transaction in progress""","I've got a pretty long transaction I'm trying to execute using JDBC for PostgreSQL. In JDBC I can't use COMMIT and ROLLBACK, so I'm trying to implement my desired behaviour in Java code...--CODE--For small statements, this works pretty well, but for the large ones with about 10K statements in a single transaction, this fails in the con.commit line with--CODE--The funny thing is, if I catch SQL Warnings with st.getWarnings(); I can see that the database is actually processing the whole script I've sent, just when it comes to the commit, it all fails.btw, the transaction is totally fine. I write an exact copy of it into a file and I can run it without errors by copying it into pgAdmin. Hope you can help me on that one, I've been searching and testing stuff for hours now...editMaybe I didn't get this right, so two questions:Can I execute multiple statements in one call to Statement.execute()?If not, what is the right way to run a Script with multiple statements using JDBC (without the need to parse and split it into single statements)?","[""try {    con = DriverManager.getConnection(url, user, password);    con.setAutoCommit(false);    Statement st = con.createStatement();    st.execute(myHugeTransaction);    con.commit();} catch (SQLException ex) {    try {        con.rollback();    } catch (SQLException ex1) {        // log...    }    // log...}"", ""org.postgresql.util.PSQLException: ERROR: kind mismatch among backends. Possible last query was: \""COMMIT\"" kind details are: 0[C] 1[N: there is no transaction in progress]""]",<java><postgresql><jdbc><transactions>,15461000,"Honestly, if this is a SQL script you are better off doing a shell escape to psql.  That is the best way to handle this.  In general I have had way too many unpleasant surprises from people trying to parse out SQL code and run it against the db.  This way madness lies.  you say ""smaller scripts"" which leads me to conclude you are doing something like setting up a database (or upgrading one, but that's less likely since there are no queries).  Use psql through a shell escape and don't look back.  That really is the best way. I suppose if you have to you could try adding explicit BEGIN and COMMIT to your script.I am not sure why it seems to be committing the transaction implicitly.  you have set autocommit off properly.  There are no obvious problems in your code.  Is  it possible you have an old or buggy JDBC driver?  If not, I would recommend filing a bug report with the PostgreSQL JDBC driver project.",[],Database Programming,"{""JDBC Configuration"": 1.0, ""Working with JDBC Statements"": 1.0}"
55244878,,Is transaction need to be committed to fire a trigger?,"In my application, I am updating a table through Hibernate and there is a UPDATE trigger for that table.My question is, Do I need to commit that transaction(Spring Transaction) under which this update operation is happening ,to get the trigger fired ?I am using Spring transaction and Oracle databaseThanks.",[],<java><database><hibernate><transactions><spring-transactions>,55245779,"Yes, the database level triggers are fired when the data reaches the disk. That only happens when a commit is done.",[],Database Programming,"{""Scrollable and Updatable Result Sets"": 0.7, ""Working with JDBC Statements"": 0.6}"
22104531,,JDBC DriverManager driver selection,"I have an application which purpose is to support JDBC connections for jdbc:hive:// and jdbc:hive2:// protocols. The following code loads the corresponding JDBC drivers for both protocols:--CODE--As I understand, when a client connection is invoked DriverManager calls accepstURL() method to validate whether the current driver in the index can handle the connection. acceptsURL() normally uses jdbcURL.startsWith method to match the string.Sometimes I have client connections that uses jdbc:hive2:// prefix not being established because ""invalid jdbcURL"" error. It seems like org.apache.hadoop.hive.jdbc.HiveDriver is accepting the jdbc:hive2:// prefix and throwing the exception --org.apache.hadoop.hive.jdbc.HiveDriver is shown in the stacktrace--, which is correct since it's acceptsURL is returning false (as I've verified).My question is: besides acceptsURL is there any other method that DriverManager uses to select the JDBC driver to be used when creating a connection? And, it depends on DriverManager solely or the underlying JDBC driver needs to implement supporting code besides acceptsURL() and the jdbc's basics.","[""private void setDriverClass() ... {    ...    Class.forName(\""org.apache.hadoop.hive.jdbc.HiveDriver\""); // acceptsURL -> jdbc:hive://    Class.forName(\""org.apache.hive.jdbc.HiveDriver\""); // acceptsURL -> jdbc:hive2://}""]",<java><hadoop><jdbc><hive>,25064451,"DriverManager relies on JDBC spec (and driver's compliance with it) where it's noted that:  The driver should return ""null"" if it realizes it is the wrong kind of driver to connect to the given URL.  This will be common, as when the JDBC driver manager is asked to connect to a given URL it passes the URL to each loaded driver in turn.Hive's JDBC driver violates the contract and throws exception instead which interpreted by DriverManager as ""driver understands the URL, but cannot establish connection for some reason"". That would be fine in case DriverManager call driver's acceptsURL() not only as part of getDriver(url), but also as part of getConnection(url) method, but it doesn't.",[],Database Programming,"{""JDBC Configuration"": 0.8, ""Working with JDBC Statements"": 1.0}"
9228890,9230455,JTextField not focusing after popup dialog,I have the following--CODE--However textField does not get focussed after the dialog is closed. It happens on windows only but on linux it is ok.I am confused why it does not work on windows.textField.requestFocusInWindow(); should be getting called after I press the OK button on the dialog.Have I done something wrong?,"[""public boolean warning(String message){    JOptionPane.showMessageDialog(getFrame(), message, \""Error\"",                                  JOptionPane.ERROR_MESSAGE);    textField.requestFocusInWindow();    return false;}""]",<java><swing><user-interface>,9230455,--CODE--,"["" SwingUtilities.invokeLater(new Runnable() {     @Override     public void run() {         textField.requestFocusInWindow();     } });""]",Advanced Swing,"{""Text Components"": 0.8}"
